ID;Etapa;Ação;Ator;Contexto;Suporte Pedagógico;Categorias
69;Conceituação;Elaborar explicação inicial sobre os mecanismos da mudança climática;Aluno;Before examining each visualisation, students predicted the relevant issues concerning climate change, explored the visuals … and then came up with an explanation in relation to signs and sources of climate change, changes in climatic zones, and the effect of greenhouse gases on climate change…;"Discussão em grupo; feedback do professor";Demonstração / exemplos / comparações / diretrizes
69;Investigação;Planejar experimento controlado sobre a acidez oceânica;Aluno;students experimentally explored the effect of increasing acidity of oceans on sea life such that they identified the variables and designed a controlled experiment to examine the change in acid content of solution as the time passes.;"Materiais de laboratório; orientação para identificação de variáveis";Protocolo definido pelo aluno / exploratória
69;Investigação;Executar experimento medindo o pH de conchas em diferentes soluções;Aluno;students treated pieces of sea shells, which consist of calcium carbonate, with both water and hydrochloric acid solution in two different beakers and measured the change in acid content with a pH metre for each beaker at certain time periods.;"pH‑metro; protocolo experimental";Laboratório físico | Coleta de evidências / dados quantitativos
69;Investigação;Projetar experimento sobre o derretimento de gelo e o nível do mar;Aluno;Students identified the variables and designed a controlled experiment such that they put the equal volume of water in two equal sized beakers as well as including an equal sized and shaped rock in each one, and then they placed the equal pieces of ice in each one, but where the pieces of ice placed were different.;"Beakers; rocha; gelo; instruções de desenho experimental";Protocolo definido pelo aluno / exploratória | Levantamento de hipóteses / predições
69;Investigação;Observar o efeito do derretimento de gelo no nível da água;Aluno;students investigated the effect of climate change on sea level rising as sea ice and continental ice get melted.;"Medição do nível de água; instrumentos de observação";Laboratório físico | Coleta de evidências / dados quantitativos
69;Investigação;Calcular a própria pegada de carbono com aplicativo on‑line;Aluno;They calculated their own carbon footprint on the earth by utilising an online app (see https://www.carbonfootprint.com/calculator.aspx) and noticed how big it is compared to their predictions.;"Calculadora de pegada de carbono; dispositivo digital";Simulação / material interativo | Atividade metacognitiva
69;Conclusão;Comparar o valor da pegada de carbono com as previsões iniciais;Aluno;They calculated their own carbon footprint on the earth by utilising an online app … and noticed how big it is compared to their predictions.;"Análise de resultados; reflexão guiada";Conexão entre prática e teoria
69;Conclusão;Formular explicação consolidada sobre sinais e  fontes e gases de efeito estufa;Aluno;…and then came up with an explanation in relation to signs and sources of climate change, changes in climatic zones, and the effect of greenhouse gases on climate change…;"Debate em sala; síntese coletiva";Conexão entre prática e teoria
69;Discussão;Negociar em papéis atribuídos a pertinência de um projeto rodoviário;Aluno;They were assigned roles such as a citizen, a politician, an environmental scientist, an environmental activist, an employer of a road construction company, and a climate scientist, and they were asked to negotiate if the road construction project should be started or stopped by offering convincing reasons.;"Cenário de role‑play; debate estruturado";Roleplay | Colaboração estruturada | Discussão não mediada por tecnologia
69;Discussão;Professor faz perguntas relacionadas a RRI para aprofundar o debate;Professor;As students were sharing their arguments, they were asked specific questions about the aspects of RRI in order to help them connect the given context to the RRI aspects such as: ‘While you were generating your arguments … (Open access)’. ;Perguntas de scaffolding sobre RRI;Discussão não mediada por tecnologia | Atividade metacognitiva
69;Discussão;Escrever entradas de diário reflexivo ao final de cada aula;Aluno;For the evaluation purpose, at the end of each lesson, students wrote down a journal entry by reflecting on their learning in a particular lesson.;"Diário reflexivo; autoavaliação";Lista de verificação / rubricas | Suporte scaffold
253;Orientação;NPC Mark apresenta o problema do rádio aos alunos;Professor;During the Problem Presentation Phase in the game scaffolding group, the NPC Mark presents the issue related to the train’s two-way radio to learners.;Procedural scaffolding: NPC Mark via Google Form;Introdução com desafio ou problema
253;Orientação;Alunos recebem a missão e leem as instruções em PDF hospedado na nuvem;Aluno;Similar mission’s content and guidance are converted to a PDF file format (without NPC involvement) and uploaded to the cloud, accessible by both the document scaffolding groups and the no scaffolding groups.;Procedural scaffolding: PDF de missão;Demonstração / exemplos / comparações / diretrizes
253;Conceituação;Alunos exploram cenários e consultam o 'Maintenance Log' para coletar evidências iniciais;Aluno;At the Problem Definition Phase, learners in the game scaffolding group explore the game scenes by interacting with NPCs and referring to the ‘Maintenance Log’ to collect information related to the two-way radio malfunction as initial evidence for defining the cause.;Cognitive e analytical scaffolding: NPCs + Maintenance Log (Jamboard);Protocolo definido pelo aluno / exploratória
